fold_id,model_type,train_rows,valid_rows,train_dates,valid_dates,prediction_std,nonzero_coef_count,coef_l1_norm,intercept,selected_alpha
257,elasticnet,59824,500,120,1,0.0022730871286151247,3.0,0.0037405446330859996,0.011909789399532193,0.005
258,elasticnet,59824,500,120,1,0.0023935716927717824,3.0,0.003726992649641741,0.012072731160497693,0.005
259,elasticnet,59827,499,120,1,0.006397192264330653,13.0,0.04732917415902637,0.012235712119036792,5e-05
260,elasticnet,59827,499,120,1,0.007068743777968201,13.0,0.04548587883325887,0.012595869288876493,5e-05
261,elasticnet,59827,500,120,1,0.0069182230935108495,12.0,0.0444563863769221,0.01332139958456239,5e-05
262,elasticnet,59829,499,120,1,0.004821535491036655,6.0,0.012199565051102071,0.013698145246379079,0.0025
263,elasticnet,59829,500,120,1,0.005542126512070235,12.0,0.03956752286841231,0.013133010278386972,5e-05
264,elasticnet,59831,498,120,1,0.0060992856846793665,13.0,0.038972192991029185,0.012958761794815631,5e-05
265,elasticnet,59831,500,120,1,0.005954525427137376,13.0,0.03779331007745619,0.0134516424085443,5e-05
266,elasticnet,59832,499,120,1,0.005254468939811723,5.0,0.00967434227688297,0.012568444944939397,0.0025
267,elasticnet,59831,499,120,1,0.0024295539437694546,3.0,0.0051165819534558805,0.01221158521411332,0.005
268,elasticnet,59832,498,120,1,0.0025330923834523222,3.0,0.005387808434613037,0.01224500899093485,0.005
269,elasticnet,59832,498,120,1,0.00331637231659408,3.0,0.004649864131006556,0.011739098257548033,0.005
270,elasticnet,59833,499,120,1,0.0033266962924883114,3.0,0.005209697477137627,0.012430490196808017,0.005
271,elasticnet,59832,500,120,1,0.003805663113894233,2.0,0.004738848150063818,0.01143021523508514,0.005
272,elasticnet,59835,500,120,1,0.0030494527836253523,2.0,0.0064040702332120066,0.012189494091177639,0.005
273,elasticnet,59837,499,120,1,0.005420020635349537,6.0,0.009573097064964266,0.011708218342256696,0.0025
274,elasticnet,59836,499,120,1,0.003476234108751018,3.0,0.005221817492531782,0.010780136221412892,0.005
275,elasticnet,59838,499,120,1,0.004240822158078691,3.0,0.006335869568013367,0.01161888081059631,0.005
276,elasticnet,59837,499,120,1,0.003742961603697679,3.0,0.006349740833797723,0.012051482409620503,0.005
277,elasticnet,59838,500,120,1,0.0037057692116539346,3.0,0.005849871772221853,0.011496089006057386,0.005
278,elasticnet,59839,500,120,1,0.003625482162073664,3.0,0.0072887525960580405,0.011513648138245325,0.005
279,elasticnet,59839,499,120,1,0.008113317801927646,12.0,0.06037692947201106,0.011151606984860073,5e-05
280,elasticnet,59839,500,120,1,0.005168462711128721,3.0,0.00750363827016524,0.01077195251202463,0.005
281,elasticnet,59839,500,120,1,0.006117652319312226,5.0,0.010919920322910092,0.010681731819833923,0.0025
282,elasticnet,59841,500,120,1,0.005462672326828381,5.0,0.010442701955090505,0.010170663430875854,0.0025
283,elasticnet,59843,500,120,1,0.007804624355339969,13.0,0.06058770785508551,0.01092572662411714,5e-05
284,elasticnet,59844,500,120,1,0.00824175591630247,13.0,0.057734693079871224,0.010685114670928452,0.0001
285,elasticnet,59844,500,120,1,0.0068739181519042155,11.0,0.03848897035300508,0.010675491918438642,0.0005
286,elasticnet,59846,498,120,1,0.00479376158108545,4.0,0.011059135085424452,0.00992120361530368,0.0025
287,elasticnet,59847,499,120,1,0.004011769322963263,3.0,0.007051489259187984,0.009297932036049662,0.005
288,elasticnet,59846,499,120,1,0.008219333823260101,13.0,0.05746088136426479,0.009812956013124754,5e-05
289,elasticnet,59847,500,120,1,0.006351244131926065,13.0,0.05912962090203822,0.010115894690819322,5e-05
290,elasticnet,59848,499,120,1,0.006344240470545229,11.0,0.03797931073736879,0.010314008931985431,0.0005
291,elasticnet,59848,499,120,1,0.0065065267769378364,12.0,0.03871047272026476,0.01025138530212311,0.0005
292,elasticnet,59848,500,120,1,0.005605631641149887,9.0,0.02485634444219612,0.010595484018872208,0.001
293,elasticnet,59848,499,120,1,0.007909231337106143,13.0,0.061572644210573506,0.010184062304985047,5e-05
294,elasticnet,59849,500,120,1,0.009579690145936582,12.0,0.06130950756969016,0.010224139431381394,5e-05
295,elasticnet,59849,499,120,1,0.009215496449584984,13.0,0.062075916541885275,0.009932042133437699,5e-05
296,elasticnet,59849,500,120,1,0.009743245159098971,13.0,0.06070721471515204,0.010518942098349396,5e-05
297,elasticnet,59851,500,120,1,0.009550976248198784,13.0,0.059890216143837584,0.010317551630617915,5e-05
298,elasticnet,59852,500,120,1,0.007388156969188495,13.0,0.05981668034503175,0.010671961231773589,5e-05
299,elasticnet,59852,499,120,1,0.00775308857090125,13.0,0.05562955934864731,0.010334521596777429,0.0001
