fold_id,feature,repeat_id,baseline_mean_validation_return,permuted_mean_validation_return,importance_drop
2,abnormal_log_volume,0,0.13819986581802368,0.15347203612327576,-0.015272170305252075
2,abnormal_log_volume,1,0.13819986581802368,0.15271839499473572,-0.014518529176712036
2,abnormal_log_volume,2,0.13819986581802368,0.1467607319355011,-0.008560866117477417
2,macro_vix,0,0.13819986581802368,0.13819986581802368,0.0
2,macro_vix,1,0.13819986581802368,0.13819986581802368,0.0
2,macro_vix,2,0.13819986581802368,0.13819986581802368,0.0
2,macro_epu,0,0.13819986581802368,0.13819986581802368,0.0
2,macro_epu,1,0.13819986581802368,0.13819986581802368,0.0
2,macro_epu,2,0.13819986581802368,0.13819986581802368,0.0
2,macro_credit_spread,0,0.13819986581802368,0.13819986581802368,0.0
2,macro_credit_spread,1,0.13819986581802368,0.13819986581802368,0.0
2,macro_credit_spread,2,0.13819986581802368,0.13819986581802368,0.0
2,macro_term_spread,0,0.13819986581802368,0.13819986581802368,0.0
2,macro_term_spread,1,0.13819986581802368,0.13819986581802368,0.0
2,macro_term_spread,2,0.13819986581802368,0.13819986581802368,0.0
3,mom_12_1,0,0.0184420645236969,0.0611884668469429,-0.042746402323246
3,mom_12_1,1,0.0184420645236969,0.04650559648871422,-0.02806353196501732
3,mom_12_1,2,0.0184420645236969,0.043715592473745346,-0.025273527950048447
3,mom_6_1,0,0.0184420645236969,-0.01269462425261736,0.03113668877631426
3,mom_6_1,1,0.0184420645236969,-0.013313345611095428,0.03175541013479233
3,mom_6_1,2,0.0184420645236969,-0.01303194835782051,0.03147401288151741
3,mom_3_1,0,0.0184420645236969,0.013733940199017525,0.004708124324679375
3,mom_3_1,1,0.0184420645236969,0.008258850313723087,0.010183214209973812
3,mom_3_1,2,0.0184420645236969,0.01149703748524189,0.0069450270384550095
3,tsmom_12,0,0.0184420645236969,0.13380371034145355,-0.11536164581775665
3,tsmom_12,1,0.0184420645236969,0.12511980533599854,-0.10667774081230164
3,tsmom_12,2,0.0184420645236969,0.1387515813112259,-0.12030951678752899
3,tsmom_sign_12,0,0.0184420645236969,0.02063652314245701,-0.002194458618760109
3,tsmom_sign_12,1,0.0184420645236969,0.017306547611951828,0.0011355169117450714
3,tsmom_sign_12,2,0.0184420645236969,0.01759788766503334,0.000844176858663559
3,reversal_1m,0,0.0184420645236969,0.021875690668821335,-0.0034336261451244354
3,reversal_1m,1,0.0184420645236969,0.025122735649347305,-0.006680671125650406
3,reversal_1m,2,0.0184420645236969,0.025830073282122612,-0.007388008758425713
3,ma_gap_12m,0,0.0184420645236969,-0.0008333472069352865,0.019275411730632186
3,ma_gap_12m,1,0.0184420645236969,0.008981170132756233,0.009460894390940666
3,ma_gap_12m,2,0.0184420645236969,-0.0176105797290802,0.0360526442527771
3,ma_crossover_6_12,0,0.0184420645236969,0.018291771411895752,0.00015029311180114746
3,ma_crossover_6_12,1,0.0184420645236969,0.017538297921419144,0.0009037666022777557
3,ma_crossover_6_12,2,0.0184420645236969,0.0147319994866848,0.0037100650370121002
3,vol_3m,0,0.0184420645236969,0.023048199713230133,-0.004606135189533234
3,vol_3m,1,0.0184420645236969,0.02219538763165474,-0.00375332310795784
3,vol_3m,2,0.0184420645236969,0.025280285626649857,-0.006838221102952957
3,vol_12m,0,0.0184420645236969,0.01892806589603424,-0.0004860013723373413
3,vol_12m,1,0.0184420645236969,0.01822604425251484,0.00021602027118206024
3,vol_12m,2,0.0184420645236969,0.01897478848695755,-0.0005327239632606506
3,vol_regime_3_12,0,0.0184420645236969,0.03300482779741287,-0.014562763273715973
3,vol_regime_3_12,1,0.0184420645236969,0.0256704930216074,-0.0072284284979105
3,vol_regime_3_12,2,0.0184420645236969,0.0344480462372303,-0.0160059817135334
3,log_volume,0,0.0184420645236969,0.031236844137310982,-0.012794779613614082
3,log_volume,1,0.0184420645236969,0.01743125729262829,0.0010108072310686111
3,log_volume,2,0.0184420645236969,0.018802344799041748,-0.00036028027534484863
3,abnormal_log_volume,0,0.0184420645236969,0.02445467934012413,-0.006012614816427231
3,abnormal_log_volume,1,0.0184420645236969,0.021887794137001038,-0.003445729613304138
3,abnormal_log_volume,2,0.0184420645236969,0.025536619126796722,-0.007094554603099823
3,macro_vix,0,0.0184420645236969,0.0184420645236969,0.0
3,macro_vix,1,0.0184420645236969,0.0184420645236969,0.0
3,macro_vix,2,0.0184420645236969,0.0184420645236969,0.0
3,macro_epu,0,0.0184420645236969,0.0184420645236969,0.0
3,macro_epu,1,0.0184420645236969,0.0184420645236969,0.0
3,macro_epu,2,0.0184420645236969,0.0184420645236969,0.0
3,macro_credit_spread,0,0.0184420645236969,0.0184420645236969,0.0
